worker_id,parent_worker_id,week,seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty
58,56,5,101,29,0,1324,500000,100.000000,0.000100,6.102447,101209,3,0,0,370,370,660
46,44,5,101,23,0,1359,500000,100.000000,0.000100,11.614379,77918,4,0,0,395,380,945
59,57,5,101,29,0,1345,500000,100.000000,0.000100,5.847255,102755,3,0,0,370,370,650
57,55,5,101,28,0,1350,500000,100.000000,0.000100,8.224396,90409,4,0,0,385,360,680
56,54,5,101,28,0,1353,500000,100.000000,0.000100,6.993587,96276,4,0,0,360,360,710
61,59,5,101,30,0,1343,500000,100.000000,0.000100,7.937285,91695,4,0,0,410,380,625
64,62,5,101,32,0,1324,500000,100.000000,0.000100,9.869701,83809,4,0,0,410,395,580
63,61,5,101,31,0,1339,500000,100.000000,0.000100,6.609369,98321,4,0,0,400,400,590
55,53,5,101,27,0,1382,500000,100.000000,0.000100,7.613354,93203,4,0,0,390,390,720
67,65,5,101,33,0,951,500000,100.000000,0.000100,10.474083,81658,4,0,0,390,375,550
68,66,5,101,34,0,946,500000,100.000000,0.000100,10.941176,80079,4,0,0,445,405,520
65,63,5,101,32,0,1044,500000,100.000000,0.000100,5.409835,105569,3,0,0,370,370,565
78,76,5,101,39,0,944,500000,100.000000,0.000100,0.000000,0,4,0,0,365,340,340
71,69,5,101,35,0,973,500000,100.000000,0.000100,5.850002,102738,3,0,0,390,360,445
79,77,5,101,39,0,958,500000,100.000000,0.000100,0.000000,0,4,0,1,355,335,335
72,70,5,101,36,0,986,500000,100.000000,0.000100,10.270037,82370,4,0,0,375,355,440
75,73,5,101,37,0,981,500000,100.000000,0.000100,13.612441,72173,4,0,0,405,385,400
74,72,5,101,37,0,1008,500000,100.000000,0.000100,11.541440,78146,4,0,0,400,395,415
76,74,5,101,38,0,1009,500000,100.000000,0.000100,9.967816,83451,4,0,0,380,350,365
77,75,5,101,38,0,1014,500000,100.000000,0.000100,0.000000,0,4,0,0,365,350,350
70,68,5,101,35,0,1028,500000,100.000000,0.000100,13.501188,72470,4,0,0,400,380,475
66,64,5,101,33,0,1058,500000,100.000000,0.000100,8.984460,87210,4,0,0,355,340,555
73,71,5,101,36,0,1047,500000,100.000000,0.000100,9.483923,85252,4,0,0,415,385,435
69,67,5,101,34,0,1063,500000,100.000000,0.000100,11.362346,78712,4,0,0,375,365,505
4,2,6,42,2,0,1073,500000,100.000000,0.000100,2.477513,133833,3,4,0,290,290,2890
13,11,6,42,6,0,1072,500000,100.000000,0.000100,13.850709,71545,4,1,0,275,275,1975
25,23,6,42,12,0,1075,500000,100.000000,0.000100,12.110219,76405,4,2,1,205,205,905
24,22,6,42,12,0,1076,500000,100.000000,0.000100,11.909129,77011,4,2,0,250,250,930
17,15,6,42,8,0,1079,500000,100.000000,0.000100,7.505368,93720,4,0,0,235,220,1440
16,14,6,42,8,0,1083,500000,100.000000,0.000100,6.444541,99235,4,0,0,280,280,1650
2,0,6,42,1,0,1092,500000,100.000000,0.000100,7.484865,93819,4,2,0,280,280,3325
11,9,6,42,5,0,1088,500000,100.000000,0.000100,11.150234,79394,4,0,0,235,235,2065
18,16,6,42,9,0,1089,500000,100.000000,0.000100,14.024391,71094,4,0,0,295,270,1350
29,27,6,42,14,0,1079,500000,100.000000,0.000100,15.610615,67216,4,2,0,295,255,760
31,29,6,42,15,0,1075,500000,100.000000,0.000100,8.873685,87659,4,0,0,265,260,715
26,24,6,42,13,0,1094,500000,100.000000,0.000100,8.584045,88860,4,0,0,265,265,800
21,19,6,42,10,0,1098,500000,100.000000,0.000100,10.963873,80004,4,2,0,235,235,1050
22,20,6,42,11,0,1100,500000,100.000000,0.000100,9.554149,84985,4,0,0,295,280,975
27,25,6,42,13,0,1100,500000,100.000000,0.000100,12.027518,76653,4,1,0,235,235,780
15,13,6,42,7,0,1102,500000,100.000000,0.000100,12.814569,74359,4,2,0,265,230,1700
3,1,6,42,1,0,1109,500000,100.000000,0.000100,11.578172,78031,4,0,0,315,315,3190
5,3,6,42,2,0,1112,500000,100.000000,0.000100,8.035039,91252,4,2,0,260,245,2860
28,26,6,42,14,0,1106,500000,100.000000,0.000100,5.480851,105097,3,0,0,245,245,765
32,30,6,42,16,0,1094,500000,100.000000,0.000100,8.061503,91133,4,0,0,265,250,700
7,5,6,42,3,0,1125,500000,100.000000,0.000100,13.769812,71757,4,12,0,265,265,2515
8,6,6,42,4,0,1119,500000,100.000000,0.000100,9.587999,84857,4,0,0,255,255,2395
10,8,6,42,5,0,1124,500000,100.000000,0.000100,10.035800,83205,4,0,0,270,220,2185
6,4,6,42,3,0,1125,500000,100.000000,0.000100,13.826619,71608,4,0,0,250,250,2710
20,18,6,42,10,0,1126,500000,100.000000,0.000100,5.197231,107020,3,1,0,275,275,1125
12,10,6,42,6,0,1127,500000,100.000000,0.000100,5.889901,102492,3,0,0,255,255,2005
23,21,6,42,11,0,1129,500000,100.000000,0.000100,6.663831,98024,4,4,0,250,250,945
9,7,6,42,4,0,1132,500000,100.000000,0.000100,8.002248,91400,4,0,0,250,250,2200
0,-1,6,42,0,0,1140,500000,100.000000,0.000100,21.918155,54934,4,17,0,355,305,3355
30,28,6,42,15,0,1125,500000,100.000000,0.000100,7.970031,91546,4,0,0,290,290,745
19,17,6,42,9,0,1141,500000,100.000000,0.000100,10.452688,81732,4,3,0,220,220,1215
14,12,6,42,7,0,1159,500000,100.000000,0.000100,14.297101,70397,4,0,0,340,315,1835
33,31,6,42,16,0,1039,500000,100.000000,0.000100,15.077315,68474,4,0,0,305,290,695
44,42,6,42,22,0,1023,500000,100.000000,0.000100,9.863158,83833,4,0,0,220,220,440
35,33,6,42,17,0,1054,500000,100.000000,0.000100,7.950895,91633,4,0,0,300,285,605
42,40,6,42,21,0,1043,500000,100.000000,0.000100,8.725373,88269,4,0,0,250,250,475
36,34,6,42,18,0,1060,500000,100.000000,0.000100,7.035063,96062,4,0,0,265,265,595
46,44,6,42,23,0,1038,500000,100.000000,0.000100,9.643263,84649,4,0,0,250,250,415
43,41,6,42,21,0,1043,500000,100.000000,0.000100,12.611885,74936,4,0,0,275,275,465
37,35,6,42,18,0,1064,500000,100.000000,0.000100,13.800283,71677,4,0,0,230,220,550
48,46,6,42,24,0,1044,500000,100.000000,0.000100,3.287184,123599,3,0,0,250,250,395
40,38,6,42,20,0,1061,500000,100.000000,0.000100,8.991663,87181,4,0,0,235,235,520
38,36,6,42,19,0,1066,500000,100.000000,0.000100,9.877613,83780,4,0,0,295,280,545
49,47,6,42,24,0,1055,500000,100.000000,0.000100,17.799016,62468,4,0,0,310,310,375
45,43,6,42,22,0,1064,500000,100.000000,0.000100,6.309050,100004,3,0,0,250,235,425
39,37,6,42,19,0,1074,500000,100.000000,0.000100,9.393426,85599,4,0,0,265,250,530
47,45,6,42,23,0,1063,500000,100.000000,0.000100,11.099822,79558,4,0,0,235,235,400
34,32,6,42,17,0,1094,500000,100.000000,0.000100,9.690540,84472,4,0,0,260,260,620
53,51,6,42,26,0,1046,500000,100.000000,0.000100,10.553390,81385,4,0,0,305,280,320
58,56,6,42,29,0,1044,500000,100.000000,0.000100,0.000000,0,4,0,1,245,205,205
51,49,6,42,25,0,1066,500000,100.000000,0.000100,5.838859,102807,3,0,0,295,295,350
50,48,6,42,25,0,1068,500000,100.000000,0.000100,14.108733,70877,4,0,0,310,310,370
57,55,6,42,28,0,1057,500000,100.000000,0.000100,0.000000,0,4,0,0,325,220,220
52,50,6,42,26,0,1071,500000,100.000000,0.000100,8.228715,90390,4,0,0,280,265,335
55,53,6,42,27,0,1062,500000,100.000000,0.000100,0.000000,0,4,0,0,275,260,260
54,52,6,42,27,0,1069,500000,100.000000,0.000100,18.823830,60442,4,0,0,320,265,305
56,54,6,42,28,0,1067,500000,100.000000,0.000100,0.000000,0,4,0,0,295,250,250
41,39,6,42,20,0,1107,500000,100.000000,0.000100,18.026192,62009,4,0,0,340,305,505
12,10,7,202,6,0,1069,500000,100.000000,0.000100,6.051569,101512,3,3,0,260,260,2505
8,6,7,202,4,0,1103,500000,100.000000,0.000100,8.328216,89955,4,2,0,245,245,2745
7,5,7,202,3,0,1112,500000,100.000000,0.000100,18.156662,61748,4,16,0,290,270,2895
26,24,7,202,13,0,1109,500000,100.000000,0.000100,6.341208,99820,4,0,0,225,225,1190
27,25,7,202,13,0,1107,500000,100.000000,0.000100,10.324380,82179,4,0,0,260,245,1120
4,2,7,202,2,0,1113,500000,100.000000,0.000100,5.750002,103362,3,0,0,275,275,3085
5,3,7,202,2,0,1115,500000,100.000000,0.000100,11.107799,79532,4,12,0,305,290,3060
32,30,7,202,16,0,1115,500000,100.000000,0.000100,11.326924,78825,4,2,0,230,215,920
15,13,7,202,7,0,1113,500000,100.000000,0.000100,8.633522,88652,4,0,0,275,275,2265
13,11,7,202,6,0,1112,500000,100.000000,0.000100,4.031847,116209,3,0,0,240,240,2295
0,-1,7,202,0,0,1121,500000,100.000000,0.000100,8.541930,89038,4,21,0,230,220,3325
30,28,7,202,15,0,1113,500000,100.000000,0.000100,4.973430,108613,3,3,1,200,200,1025
29,27,7,202,14,0,1115,500000,100.000000,0.000100,7.020887,96135,4,0,0,250,250,1045
18,16,7,202,9,0,1118,500000,100.000000,0.000100,12.305521,75826,4,1,0,290,260,2040
23,21,7,202,11,0,1120,500000,100.000000,0.000100,8.462993,89374,4,0,0,280,260,1610
2,0,7,202,1,0,1127,500000,100.000000,0.000100,10.018345,83268,4,1,0,305,300,3265
16,14,7,202,8,0,1119,500000,100.000000,0.000100,16.014301,66292,4,1,0,285,280,2175
10,8,7,202,5,0,1119,500000,100.000000,0.000100,7.217587,95135,4,0,0,270,270,2670
28,26,7,202,14,0,1122,500000,100.000000,0.000100,5.847255,102755,3,0,0,260,230,1075
3,1,7,202,1,0,1133,500000,100.000000,0.000100,5.643909,104036,3,0,0,245,245,3235
31,29,7,202,15,0,1127,500000,100.000000,0.000100,8.050151,91184,4,1,0,240,240,965
21,19,7,202,10,0,1129,500000,100.000000,0.000100,8.685684,88434,4,0,0,260,260,1745
22,20,7,202,11,0,1132,500000,100.000000,0.000100,8.011983,91356,4,0,0,240,240,1670
19,17,7,202,9,0,1134,500000,100.000000,0.000100,10.257275,82415,4,0,0,310,250,1965
24,22,7,202,12,0,1135,500000,100.000000,0.000100,4.239084,114395,3,0,0,245,245,1460
6,4,7,202,3,0,1145,500000,100.000000,0.000100,8.792168,87993,4,0,0,215,215,3045
9,7,7,202,4,0,1139,500000,100.000000,0.000100,7.731219,92647,4,0,0,250,250,2700
14,12,7,202,7,0,1147,500000,100.000000,0.000100,4.901534,109140,3,0,0,235,235,2280
17,15,7,202,8,0,1149,500000,100.000000,0.000100,6.050399,101519,3,0,0,250,250,2130
20,18,7,202,10,0,1152,500000,100.000000,0.000100,12.396983,75558,4,0,0,285,275,1950
11,9,7,202,5,0,1156,500000,100.000000,0.000100,6.326857,99902,4,0,0,250,225,2520
25,23,7,202,12,0,1153,500000,100.000000,0.000100,9.640066,84661,4,0,0,295,280,1235
33,31,7,202,16,0,1135,500000,100.000000,0.000100,7.171071,95369,4,0,0,225,225,895
36,34,7,202,18,0,1096,500000,100.000000,0.000100,11.437629,78473,4,0,0,305,275,805
41,39,7,202,20,0,1094,500000,100.000000,0.000100,8.101249,90955,4,0,0,255,250,630
37,35,7,202,18,0,1102,500000,100.000000,0.000100,9.826164,83969,4,0,0,255,250,790
47,45,7,202,23,0,1104,500000,100.000000,0.000100,15.148304,68304,4,0,0,260,260,520
39,37,7,202,19,0,1113,500000,100.000000,0.000100,8.540514,89044,4,0,0,245,245,670
38,36,7,202,19,0,1115,500000,100.000000,0.000100,5.499054,104977,3,0,0,250,250,730
43,41,7,202,21,0,1111,500000,100.000000,0.000100,4.582854,111573,3,0,0,230,230,610
46,44,7,202,23,0,1109,500000,100.000000,0.000100,7.411805,94174,4,0,0,225,225,530
48,46,7,202,24,0,1107,500000,100.000000,0.000100,5.530597,104770,3,0,0,240,230,450
35,33,7,202,17,0,1123,500000,100.000000,0.000100,6.404423,99461,4,0,0,280,265,835
45,43,7,202,22,0,1117,500000,100.000000,0.000100,9.380716,85648,4,0,0,260,245,545
34,32,7,202,17,0,1135,500000,100.000000,0.000100,7.269223,94877,4,0,0,260,260,880
40,38,7,202,20,0,1121,500000,100.000000,0.000100,18.040144,61981,4,0,0,290,230,655
50,48,7,202,25,0,1114,500000,100.000000,0.000100,8.855559,87733,4,0,0,255,245,380
57,55,7,202,28,0,1104,500000,100.000000,0.000100,5.150199,107349,3,0,0,225,225,305
49,47,7,202,24,0,1122,500000,100.000000,0.000100,5.810052,102986,3,0,0,215,215,420
44,42,7,202,22,0,1135,500000,100.000000,0.000100,14.047660,71034,4,0,0,280,250,550
42,40,7,202,21,0,1139,500000,100.000000,0.000100,4.958200,108724,3,0,0,245,245,615
51,49,7,202,25,0,1130,500000,100.000000,0.000100,8.310746,90031,4,0,0,230,220,365
53,51,7,202,26,0,1129,500000,100.000000,0.000100,8.892830,87581,4,0,0,230,230,335
60,58,7,202,30,0,1116,500000,100.000000,0.000100,3.516058,121163,3,0,0,225,225,270
55,53,7,202,27,0,1127,500000,100.000000,0.000100,11.054217,79707,4,0,0,270,235,315
56,54,7,202,28,0,1128,500000,100.000000,0.000100,7.744047,92587,4,0,0,250,250,310
54,52,7,202,27,0,1136,500000,100.000000,0.000100,5.571704,104502,3,0,0,250,250,320
58,56,7,202,29,0,1129,500000,100.000000,0.000100,9.295569,85978,4,0,0,250,225,290
63,61,7,202,31,0,1118,500000,100.000000,0.000100,0.000000,0,4,0,0,225,215,215
62,60,7,202,31,0,1130,500000,100.000000,0.000100,0.000000,0,4,0,0,275,230,230
59,57,7,202,29,0,1139,500000,100.000000,0.000100,7.213001,95158,4,0,0,270,270,280
52,50,7,202,26,0,1159,500000,100.000000,0.000100,8.543110,89033,4,0,0,270,255,345
64,62,7,202,32,0,1143,500000,100.000000,0.000100,0.000000,0,4,0,1,325,200,200
61,59,7,202,30,0,1152,500000,100.000000,0.000100,8.990669,87185,4,0,0,240,225,240
13,11,8,42,6,0,1222,500000,100.000000,0.000100,16.037771,66239,4,9,0,1715,1665,3490
16,14,8,42,8,0,1225,500000,100.000000,0.000100,8.155602,90713,4,0,0,1675,1675,3275
15,13,8,42,7,0,1229,500000,100.000000,0.000100,9.309192,85925,4,4,0,1685,1680,3365
32,30,8,42,16,0,1229,500000,100.000000,0.000100,5.283820,106422,3,2,0,1635,1635,2370
17,15,8,42,8,0,1235,500000,100.000000,0.000100,5.734928,103457,3,0,0,1630,1630,3245
26,24,8,42,13,0,1240,500000,100.000000,0.000100,11.377740,78663,4,4,0,1635,1635,2635
24,22,8,42,12,0,1239,500000,100.000000,0.000100,14.037184,71061,4,0,0,1700,1700,2710
10,8,8,42,5,0,1242,500000,100.000000,0.000100,7.689675,92842,4,0,0,1635,1635,3825
11,9,8,42,5,0,1248,500000,100.000000,0.000100,14.236787,70550,4,10,1,1605,1605,3640
0,-1,8,42,0,0,1249,500000,100.000000,0.000100,6.920540,96656,4,15,0,1670,1670,4730
19,17,8,42,9,0,1246,500000,100.000000,0.000100,9.880070,83771,4,0,0,1700,1660,3005
5,3,8,42,2,0,1253,500000,100.000000,0.000100,8.938651,87395,4,1,0,1625,1625,4290
30,28,8,42,15,0,1249,500000,100.000000,0.000100,6.697427,97842,4,0,0,1695,1695,2395
18,16,8,42,9,0,1253,500000,100.000000,0.000100,18.616413,60843,4,4,0,1680,1680,3215
31,29,8,42,15,0,1250,500000,100.000000,0.000100,8.502840,89204,4,0,0,1670,1670,2385
14,12,8,42,7,0,1258,500000,100.000000,0.000100,7.026515,96106,4,1,0,1640,1640,3430
29,27,8,42,14,0,1255,500000,100.000000,0.000100,7.020111,96139,4,0,0,1665,1655,2430
25,23,8,42,12,0,1255,500000,100.000000,0.000100,9.886624,83747,4,0,0,1685,1685,2695
28,26,8,42,14,0,1262,500000,100.000000,0.000100,8.686404,88431,4,0,0,1710,1660,2490
12,10,8,42,6,0,1269,500000,100.000000,0.000100,3.093570,125796,3,0,0,1645,1645,3550
7,5,8,42,3,0,1270,500000,100.000000,0.000100,9.253542,86142,4,0,0,1710,1700,3910
22,20,8,42,11,0,1267,500000,100.000000,0.000100,15.485171,67508,4,0,0,1680,1670,2860
8,6,8,42,4,0,1271,500000,100.000000,0.000100,7.906641,91835,4,0,0,1655,1655,3850
3,1,8,42,1,0,1273,500000,100.000000,0.000100,19.854914,58512,4,0,0,1710,1705,4380
4,2,8,42,2,0,1274,500000,100.000000,0.000100,8.867802,87683,4,0,1,1605,1605,4320
20,18,8,42,10,0,1274,500000,100.000000,0.000100,13.911309,71387,4,5,0,1710,1680,2990
21,19,8,42,10,0,1271,500000,100.000000,0.000100,4.264813,114176,3,0,0,1650,1650,2905
9,7,8,42,4,0,1276,500000,100.000000,0.000100,15.487310,67503,4,3,0,1700,1660,3835
27,25,8,42,13,0,1272,500000,100.000000,0.000100,6.959467,96453,4,0,0,1650,1650,2535
6,4,8,42,3,0,1287,500000,100.000000,0.000100,7.554261,93485,4,0,1,1605,1605,4070
2,0,8,42,1,0,1290,500000,100.000000,0.000100,12.069464,76527,4,6,0,1685,1655,4590
23,21,8,42,11,0,1289,500000,100.000000,0.000100,10.127447,82876,4,0,0,1645,1645,2820
34,32,8,42,17,0,1255,500000,100.000000,0.000100,6.772609,97438,4,0,0,1680,1680,2350
35,33,8,42,17,0,1253,500000,100.000000,0.000100,9.273763,86063,4,0,0,1660,1660,2330
39,37,8,42,19,0,1251,500000,100.000000,0.000100,15.227619,68115,4,0,0,1720,1670,2225
33,31,8,42,16,0,1278,500000,100.000000,0.000100,5.310312,106241,3,0,0,1630,1630,2360
37,35,8,42,18,0,1269,500000,100.000000,0.000100,5.983069,101924,3,0,0,1650,1650,2250
42,40,8,42,21,0,1263,500000,100.000000,0.000100,5.940733,102181,3,0,0,1695,1695,2190
43,41,8,42,21,0,1269,500000,100.000000,0.000100,6.975832,96368,4,0,0,1670,1665,2075
53,51,8,42,26,0,1250,500000,100.000000,0.000100,10.849357,80384,4,0,0,1730,1715,1890
41,39,8,42,20,0,1273,500000,100.000000,0.000100,9.135157,86608,4,0,0,1680,1670,2195
47,45,8,42,23,0,1268,500000,100.000000,0.000100,8.697211,88386,4,0,0,1690,1690,1985
38,36,8,42,19,0,1284,500000,100.000000,0.000100,11.235903,79117,4,0,0,1670,1660,2240
50,48,8,42,25,0,1268,500000,100.000000,0.000100,9.244853,86176,4,0,0,1645,1645,1955
40,38,8,42,20,0,1285,500000,100.000000,0.000100,8.339039,89908,4,0,1,1605,1605,2210
56,54,8,42,28,0,1259,500000,100.000000,0.000100,9.766344,84190,4,0,0,1640,1640,1755
52,50,8,42,26,0,1265,500000,100.000000,0.000100,13.537423,72373,4,0,0,1670,1670,1920
57,55,8,42,28,0,1266,500000,100.000000,0.000100,5.075467,107878,3,0,0,1700,1695,1715
54,52,8,42,27,0,1269,500000,100.000000,0.000100,10.797022,80559,4,0,0,1640,1640,1815
60,58,8,42,30,0,1266,500000,100.000000,0.000100,0.000000,0,4,0,0,1685,1670,1670
59,57,8,42,29,0,1269,500000,100.000000,0.000100,0.000000,0,4,0,0,1735,1680,1680
49,47,8,42,24,0,1287,500000,100.000000,0.000100,12.081142,76492,4,0,0,1700,1685,1970
48,46,8,42,24,0,1288,500000,100.000000,0.000100,14.465185,69974,4,0,0,1690,1685,1980
58,56,8,42,29,0,1273,500000,100.000000,0.000100,6.128977,101052,3,0,0,1670,1660,1705
44,42,8,42,22,0,1296,500000,100.000000,0.000100,9.004591,87129,4,0,0,1720,1670,2030
55,53,8,42,27,0,1281,500000,100.000000,0.000100,9.288637,86005,4,0,0,1635,1635,1800
63,61,8,42,31,0,1264,500000,100.000000,0.000100,100.000000,1,4,0,0,1690,1635,1650
45,43,8,42,22,0,1303,500000,100.000000,0.000100,5.819853,102925,3,0,0,1640,1625,2010
62,60,8,42,31,0,1271,500000,100.000000,0.000100,0.000000,0,4,0,0,1690,1660,1660
51,49,8,42,25,0,1294,500000,100.000000,0.000100,7.973114,91532,4,0,0,1700,1700,1945
46,44,8,42,23,0,1311,500000,100.000000,0.000100,9.660598,84584,4,0,0,1690,1680,2000
64,62,8,42,32,0,1271,500000,100.000000,0.000100,0.000000,0,4,0,0,1715,1620,1620
61,59,8,42,30,0,1291,500000,100.000000,0.000100,0.000000,0,4,0,0,1675,1665,1665
36,34,8,42,18,0,1337,500000,100.000000,0.000100,9.438435,85426,4,0,0,1645,1645,2295
65,63,8,42,32,0,736,500000,100.000000,0.000100,0.000000,0,4,0,1,1660,1605,1605
