run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,worker_id,parent_worker_id,algorithm,week,worker_seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty,improvement_per_10k,branches_per_10k,accepted_worse_pct,hard_reject_pct,first_plateau_candidate,last_improvement_candidate,local_best_improvements,accepted_worse,hard_rejects
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,2,-1,lahc,1,123,0,0,1024,500000,100.000000,0.000000,0.000000,101621,0,2,0,480,455,3800,66.9000,0.0400,0.00,60.12,0,101621,0,0,753710
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,8,6,lahc,1,123,3,0,968,500000,100.000000,0.000000,0.000000,34944,0,8,0,465,465,625,3.2000,0.1600,0.00,59.22,0,34944,0,0,725980
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,5,3,lahc,1,123,1,0,1017,500000,100.000000,0.000000,0.000000,92968,0,10,0,440,430,905,9.5000,0.2000,0.00,59.90,0,92968,0,0,747013
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,14,12,lahc,1,123,6,0,974,500000,100.000000,0.000000,0.000000,0,0,0,0,445,445,445,0.0000,0.0000,0.00,59.91,0,0,0,0,747189
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,1,-1,sa,1,123,0,0,1115,500000,100.000000,43.675713,14.446811,70020,4,44,0,1200,455,3800,66.9000,0.8800,13.83,61.79,170020,70020,129443,69156,808403
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,11,9,lahc,1,123,4,0,1002,500000,100.000000,0.000000,0.000000,892,0,1,0,450,450,470,0.4000,0.0200,0.00,61.50,0,892,0,0,798766
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,4,2,sa,1,123,1,0,1091,500000,100.000000,38.705796,16.301816,65648,4,1,0,1095,415,905,9.8000,0.0200,13.97,61.52,165648,65648,128291,69830,799513
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,10,8,sa,1,123,4,0,1022,500000,100.000000,0.000100,13.770192,71756,4,0,0,430,430,470,0.8000,0.0000,1.82,59.87,171756,71756,43899,9098,745877
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,13,11,sa,1,123,5,0,1017,500000,100.000000,0.000100,11.315038,78863,4,0,0,425,410,445,0.7000,0.0000,1.75,59.93,178863,78863,44084,8747,747745
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,7,5,sa,1,123,2,0,1090,500000,100.000000,28.018701,5.656711,103954,3,1,1,1005,400,625,4.5000,0.0200,12.57,61.54,203954,103954,119444,62869,800158
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,17,15,lahc,1,123,7,0,1004,500000,100.000000,0.000000,0.000000,0,0,0,0,415,415,415,0.0000,0.0000,0.00,58.97,0,0,0,0,718587
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,3,-1,tabu,1,123,0,0,1194,500000,100.000000,0.000000,0.000000,246428,3,0,0,2620,1335,3800,49.3000,0.0000,37.93,64.14,216650,246428,290534,189662,894414
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,6,4,tabu,1,123,2,0,1165,500000,100.000000,0.000000,0.000000,0,4,0,0,2290,905,905,0.0000,0.0000,37.88,64.14,100001,0,290594,189406,894210
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,16,14,sa,1,123,7,0,1048,500000,100.000000,0.000100,0.000000,0,4,0,0,470,415,415,0.0000,0.0000,1.73,61.31,150172,0,47238,8636,792327
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,20,18,lahc,1,123,9,0,992,500000,100.000000,0.000000,0.000000,0,0,0,1,400,400,400,0.0000,0.0000,0.00,60.72,0,0,0,0,772984
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,19,17,sa,1,123,8,0,1013,500000,100.000000,0.000100,0.000000,0,4,0,1,455,400,400,0.0000,0.0000,1.76,60.00,150172,0,40105,8781,750081
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,9,7,tabu,1,123,3,0,1217,500000,100.000000,0.000000,0.000000,0,4,0,0,2450,625,625,0.0000,0.0000,37.95,64.09,100001,0,290650,189772,892248
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,18,16,tabu,1,123,8,0,1163,500000,100.000000,0.000000,0.000000,0,4,0,0,2870,415,415,0.0000,0.0000,37.95,64.05,100001,0,290504,189744,890930
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,12,10,tabu,1,123,5,0,1208,500000,100.000000,0.000000,0.000000,0,4,0,0,2895,470,470,0.0000,0.0000,37.95,64.06,100001,0,290599,189757,891249
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,15,13,tabu,1,123,6,0,1214,500000,100.000000,0.000000,0.000000,0,4,0,0,2700,445,445,0.0000,0.0000,37.96,64.10,100001,0,290570,189777,892735
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,21,19,tabu,1,123,9,0,1102,500000,100.000000,0.000000,0.000000,0,4,0,1,2740,400,400,0.0000,0.0000,37.86,64.11,100001,0,291079,189283,893197
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:20:25+01:00,2,-1,lahc,2,123,0,0,965,500000,100.000000,0.000000,0.000000,167424,0,12,0,255,255,3785,70.6000,0.2400,0.00,57.68,0,167424,0,0,681408
