run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,worker_id,parent_worker_id,algorithm,week,worker_seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty,improvement_per_10k,branches_per_10k,accepted_worse_pct,hard_reject_pct,first_plateau_candidate,last_improvement_candidate,local_best_improvements,accepted_worse,hard_rejects
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,2,-1,lahc,1,42,0,0,784,500000,100.000000,0.000000,0.000000,120536,0,0,0,445,435,3800,67.3000,0.0000,0.00,59.93,0,120536,0,0,747826
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,5,3,lahc,1,42,1,0,794,500000,100.000000,0.000000,0.000000,64079,0,13,0,460,445,860,8.3000,0.2600,0.00,58.48,0,64079,0,0,704285
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,4,2,sa,1,42,1,0,798,500000,100.000000,0.000100,8.358416,89824,4,0,0,435,435,860,8.5000,0.0000,1.79,59.79,189824,89824,42396,8926,743425
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,8,6,lahc,1,42,3,0,771,500000,100.000000,0.000000,0.000000,7189,0,2,1,425,415,505,1.8000,0.0400,0.00,59.17,0,7189,0,0,724581
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,7,5,sa,1,42,2,0,810,500000,100.000000,0.000100,19.793017,58625,4,1,0,430,425,505,1.6000,0.0200,1.78,60.19,158625,58625,42288,8898,755884
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,-1,sa,1,42,0,0,925,500000,100.000000,36.861415,17.117487,63881,4,23,0,1030,440,3800,67.2000,0.4600,13.91,61.73,163881,63881,130163,69566,806407
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,3,-1,tabu,1,42,0,0,930,500000,100.000000,0.000000,0.000000,9427,4,18,0,2645,1195,3800,52.1000,0.3600,37.93,64.07,109427,9427,290460,189672,891728
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,6,4,tabu,1,42,2,0,972,500000,100.000000,0.000000,0.000000,0,4,0,0,2560,860,860,0.0000,0.0000,37.90,64.12,100001,0,290540,189506,893575
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,9,7,tabu,1,42,3,0,975,500000,100.000000,0.000000,0.000000,0,4,0,0,2470,505,505,0.0000,0.0000,37.92,64.11,100001,0,290687,189622,893074
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,2,-1,lahc,2,123,0,0,738,500000,100.000000,0.000000,0.000000,150119,0,2,0,290,275,3695,68.4000,0.0400,0.00,60.55,0,150119,0,0,767558
