run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,beam_path,candidate,elapsed_ms,temperature_at_event,current_penalty,previous_best,new_best,improvement,improvement_percent,event_type,branch_depth,seed_used,accepted_worse_count,hard_reject_count,soft_reject_count,discovery_number,cands_since_previous,time_since_previous_ms,improvement_per_10k,improvement_per_second,post_reheat_improved,post_reheat_best_delta,post_reheat_candidates_to_improve,post_reheat_spawned_branch,post_reheat_beat_global,post_reheat_on_winning_lineage
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,44,1,0.000000,2460,2575,2460,115,4.4660,LOCAL_BEST,0,42,13,61,1,42,1,0,1150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,45,1,99.878497,2350,2530,2350,180,7.1146,GLOBAL_BEST,0,42,12,126,5,43,1,0,1800000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,45,1,0.000000,2310,2460,2310,150,6.0976,GLOBAL_BEST,0,42,13,61,1,44,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,46,1,99.875738,2320,2350,2320,30,1.2766,GLOBAL_BEST,0,42,12,126,5,45,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,47,1,99.872978,2290,2320,2290,30,1.2931,GLOBAL_BEST,0,42,12,129,5,46,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,48,1,0.000000,2040,2070,2040,30,1.4493,LOCAL_BEST,0,42,0,75,0,47,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,49,1,0.000000,2025,2040,2025,15,0.7353,LOCAL_BEST,0,42,0,76,0,48,1,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,50,1,99.864700,2260,2290,2260,30,1.3100,LOCAL_BEST,0,42,12,133,5,49,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,53,1,0.000000,2260,2310,2260,50,2.1645,GLOBAL_BEST,0,42,16,75,1,50,3,0,166666.6667,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,53,1,0.000000,1995,2025,1995,30,1.4815,LOCAL_BEST,0,42,0,81,0,51,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,55,1,0.000000,2250,2260,2250,10,0.4425,GLOBAL_BEST,0,42,16,82,1,52,2,0,50000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,55,1,99.850904,2245,2260,2245,15,0.6637,LOCAL_BEST,0,42,13,139,6,53,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,56,1,0.000000,2220,2250,2220,30,1.3333,GLOBAL_BEST,0,42,16,83,1,54,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,56,1,99.848145,2195,2245,2195,50,2.2272,LOCAL_BEST,0,42,13,139,6,55,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,56,1,0.000000,1815,1995,1815,180,9.0226,LOCAL_BEST,0,42,0,83,0,56,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,57,1,0.000000,2025,2220,2025,195,8.7838,GLOBAL_BEST,0,42,16,84,1,57,1,0,1950000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,57,1,99.845386,2115,2195,2115,80,3.6446,LOCAL_BEST,0,42,13,145,6,58,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,59,1,0.000000,1905,2025,1905,120,5.9259,GLOBAL_BEST,0,42,16,90,1,59,2,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,60,1,0.000000,1800,1815,1800,15,0.8264,LOCAL_BEST,0,42,0,90,0,60,1,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,62,1,99.831593,2040,2115,2040,75,3.5461,LOCAL_BEST,0,42,13,147,8,61,2,0,375000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,68,1,99.815043,2025,2040,2025,15,0.7353,LOCAL_BEST,0,42,14,165,11,62,6,0,25000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,71,1,99.806770,1965,2025,1965,60,2.9630,LOCAL_BEST,0,42,14,169,13,63,3,0,200000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,74,1,99.798497,1920,1965,1920,45,2.2901,LOCAL_BEST,0,42,16,175,13,64,3,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,75,1,99.795739,1800,1920,1800,120,6.2500,GLOBAL_BEST,0,42,16,179,13,65,1,0,1200000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,79,1,99.784710,1685,1800,1685,115,6.3889,GLOBAL_BEST,0,42,17,194,14,66,4,0,287500.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,84,1,99.770925,1655,1685,1655,30,1.7804,GLOBAL_BEST,0,42,17,203,16,67,5,0,60000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,87,1,99.762655,1610,1655,1610,45,2.7190,GLOBAL_BEST,0,42,17,209,18,68,3,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,89,1,99.757142,1530,1610,1530,80,4.9689,GLOBAL_BEST,0,42,18,212,18,69,2,0,400000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,91,1,99.751630,1500,1530,1500,30,1.9608,GLOBAL_BEST,0,42,18,215,18,70,2,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,97,1,99.735094,1340,1500,1340,160,10.6667,GLOBAL_BEST,0,42,20,223,19,71,6,0,266666.6667,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,8,1,125,101,0.000000,455,470,455,15,3.1915,GLOBAL_BEST,3,42,0,179,114,72,28,100,5357.1429,150.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,5,1,218,45,0.000000,770,785,770,15,1.9108,GLOBAL_BEST,1,42,0,330,188,73,93,-56,1612.9032,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,302,1,0.000000,1845,1905,1845,60,3.1496,LOCAL_BEST,0,42,117,457,7,74,84,-44,7142.8571,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,305,1,0.000000,1790,1845,1790,55,2.9810,LOCAL_BEST,0,42,117,460,7,75,3,0,183333.3333,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,5,1,433,45,0.000000,765,770,765,5,0.6494,GLOBAL_BEST,1,42,0,696,358,76,128,44,390.6250,113.6364,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,5,1,478,45,0.000000,750,765,750,15,1.9608,GLOBAL_BEST,1,42,0,767,392,77,45,0,3333.3333,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,5,1,518,45,0.000000,730,750,730,20,2.6667,GLOBAL_BEST,1,42,0,816,419,78,40,0,5000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,5,1,520,45,0.000000,700,730,700,30,4.1096,GLOBAL_BEST,1,42,0,818,420,79,2,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,562,2,0.000000,1790,1800,1790,10,0.5556,LOCAL_BEST,0,42,0,929,0,80,42,-43,2380.9524,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,8,1,594,102,0.000000,440,455,440,15,3.2967,GLOBAL_BEST,3,42,0,986,547,81,32,100,4687.5000,150.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,648,2,98.228158,1315,1340,1315,25,1.8657,GLOBAL_BEST,0,42,166,1085,200,82,54,-100,4629.6296,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,8,1,943,103,0.000000,430,440,430,10,2.2727,GLOBAL_BEST,3,42,0,1578,865,83,295,101,338.9831,99.0099,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,1009,3,0.000000,1765,1790,1765,25,1.3966,LOCAL_BEST,0,42,0,1828,0,84,66,-100,3787.8788,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,1010,3,0.000000,1705,1765,1705,60,3.3994,LOCAL_BEST,0,42,0,1828,0,85,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,1011,3,0.000000,1675,1705,1675,30,1.7595,LOCAL_BEST,0,42,0,1829,0,86,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,1220,3,0.000000,1660,1675,1660,15,0.8955,LOCAL_BEST,0,42,0,2197,26,87,209,0,717.7033,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,1232,3,0.000000,1560,1660,1560,100,6.0241,LOCAL_BEST,0,42,0,2205,26,88,12,0,83333.3333,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,5,1,2040,48,0.000000,635,700,635,65,9.2857,GLOBAL_BEST,1,42,0,3085,1645,89,808,45,804.4554,1444.4444,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,2226,5,0.000000,1550,1560,1550,10,0.6410,LOCAL_BEST,0,42,0,3956,206,90,186,-43,537.6344,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,3148,6,0.000000,1535,1550,1535,15,0.9677,LOCAL_BEST,0,42,0,5531,414,91,922,1,162.6898,15000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,3944,8,89.677605,1300,1315,1300,15,1.1407,GLOBAL_BEST,0,42,992,6753,1305,92,796,2,188.4422,7500.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,3952,8,89.657784,1280,1300,1280,20,1.5385,GLOBAL_BEST,0,42,992,6759,1312,93,8,0,25000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,4099,8,89.294354,1235,1280,1235,45,3.5156,GLOBAL_BEST,0,42,1031,6994,1370,94,147,0,3061.2245,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,4150,8,0.000000,1465,1535,1465,70,4.5603,LOCAL_BEST,0,42,0,7211,651,95,51,0,13725.4902,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,4152,8,0.000000,1435,1465,1435,30,2.0478,LOCAL_BEST,0,42,0,7222,651,96,2,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,5062,9,86.949682,1220,1235,1220,15,1.2146,GLOBAL_BEST,0,42,1242,8584,1760,97,910,1,164.8352,15000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,5064,9,86.944878,1165,1220,1165,55,4.5082,GLOBAL_BEST,0,42,1243,8584,1760,98,2,0,275000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,5069,9,86.932866,1075,1165,1075,90,7.7253,GLOBAL_BEST,0,42,1244,8591,1761,99,5,0,180000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,5081,9,86.904047,1070,1075,1070,5,0.4651,GLOBAL_BEST,0,42,1244,8601,1772,100,12,0,4166.6667,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,5083,9,86.899244,1040,1070,1040,30,2.8037,GLOBAL_BEST,0,42,1244,8603,1773,101,2,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,5093,9,86.875237,965,1040,965,75,7.2115,GLOBAL_BEST,0,42,1245,8611,1780,102,10,0,75000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,1,1,5094,9,86.872836,950,965,950,15,1.5544,GLOBAL_BEST,0,42,1245,8611,1780,103,1,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,2,1,5328,10,0.000000,1400,1435,1400,35,2.4390,LOCAL_BEST,0,42,0,9244,996,104,234,1,1495.7265,35000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,5540,10,0.000000,1740,1790,1740,50,2.7933,LOCAL_BEST,0,42,2101,9777,221,105,212,0,2358.4906,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,5545,10,0.000000,1605,1740,1605,135,7.7586,LOCAL_BEST,0,42,2102,9791,221,106,5,0,270000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:26:25+01:00,1,3,1,5547,10,0.000000,1455,1605,1455,150,9.3458,LOCAL_BEST,0,42,2102,9791,221,107,2,0,750000.0000,0.0000,0,0,0,0,0,0
