run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,beam_path,candidate,elapsed_ms,temperature_at_event,current_penalty,previous_best,new_best,improvement,improvement_percent,event_type,branch_depth,seed_used,accepted_worse_count,hard_reject_count,soft_reject_count,discovery_number,cands_since_previous,time_since_previous_ms,improvement_per_10k,improvement_per_second,post_reheat_improved,post_reheat_best_delta,post_reheat_candidates_to_improve,post_reheat_spawned_branch,post_reheat_beat_global,post_reheat_on_winning_lineage
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,3,2,308909,619,0.000000,560,565,560,5,0.8850,LOCAL_BEST,1,101,0,478232,244450,101,593,1,84.3170,5000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,0,2,313595,525,0.000000,920,960,920,40,4.1667,LOCAL_BEST,0,101,0,528262,129283,102,4686,-94,85.3606,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,3,2,318064,634,0.000000,555,560,555,5,0.8929,LOCAL_BEST,1,101,0,492034,252106,103,4469,109,11.1882,45.8716,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,2,2,323792,602,0.000000,720,735,720,15,2.0408,LOCAL_BEST,1,101,0,515300,215384,104,5728,-32,26.1872,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,4,2,323874,661,0.000000,410,415,410,5,1.2048,LOCAL_BEST,2,101,0,489166,278074,105,82,59,609.7561,84.7458,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,3,2,352621,685,0.000000,535,555,535,20,3.6036,LOCAL_BEST,1,101,0,544653,280948,106,28747,24,6.9572,833.3333,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,3,2,355946,690,0.000000,530,535,530,5,0.9346,LOCAL_BEST,1,101,0,549589,283674,107,3325,5,15.0376,1000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,0,2,369049,616,0.000000,910,920,910,10,1.0870,LOCAL_BEST,0,101,0,617691,163030,108,13103,-74,7.6318,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,2,2,377819,688,0.000000,630,720,630,90,12.5000,LOCAL_BEST,1,101,0,599475,255816,109,8770,72,102.6226,1250.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,0,2,378350,631,0.000000,850,910,850,60,6.5934,LOCAL_BEST,0,101,0,633042,168896,110,531,-57,1129.9435,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,3,2,394267,750,0.000000,505,530,505,25,4.7170,LOCAL_BEST,1,101,0,608269,315773,111,15917,119,15.7065,210.0840,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,0,2,427743,711,0.000000,810,850,810,40,4.7059,LOCAL_BEST,0,101,0,712551,201244,112,33476,-39,11.9489,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,0,2,427746,711,0.000000,795,810,795,15,1.8519,LOCAL_BEST,0,101,0,712559,201244,113,3,0,50000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,3,2,453348,840,0.000000,500,505,500,5,0.9901,LOCAL_BEST,1,101,0,697704,365501,114,25602,129,1.9530,38.7597,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,2,2,496376,873,0.000000,615,630,615,15,2.3810,LOCAL_BEST,1,101,0,784431,348327,115,43028,33,3.4861,454.5455,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,3,2,498130,906,0.000000,485,500,485,15,3.0000,LOCAL_BEST,1,101,0,765436,403559,116,1754,33,85.5188,454.5455,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,1,3,2,498416,906,0.000000,470,485,470,15,3.0928,LOCAL_BEST,1,101,0,765817,403798,117,286,0,524.4755,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,1,1,0.000000,3620,3770,3620,150,3.9788,GLOBAL_BEST,0,101,0,5,0,1,1,1,1500000.0000,150000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,2,1,0.000000,3350,3620,3350,270,7.4586,GLOBAL_BEST,0,101,0,15,0,2,1,0,2700000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,3,1,0.000000,3230,3350,3230,120,3.5821,GLOBAL_BEST,0,101,0,15,0,3,1,0,1200000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,4,1,0.000000,3170,3230,3170,60,1.8576,GLOBAL_BEST,0,101,0,23,0,4,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,5,98,0.000000,865,925,865,60,6.4865,LOCAL_BEST,1,101,0,6,4,5,1,97,600000.0000,618.5567,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,6,1,0.000000,3095,3170,3095,75,2.3659,GLOBAL_BEST,0,101,0,25,0,6,1,-97,750000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,7,1,0.000000,2885,3095,2885,210,6.7851,GLOBAL_BEST,0,101,0,27,0,7,1,0,2100000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,8,1,0.000000,2855,2885,2855,30,1.0399,GLOBAL_BEST,0,101,0,27,0,8,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,9,1,0.000000,2720,2855,2720,135,4.7285,GLOBAL_BEST,0,101,0,27,0,9,1,0,1350000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,10,1,0.000000,2690,2720,2690,30,1.1029,GLOBAL_BEST,0,101,0,37,0,10,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,11,1,0.000000,2450,2690,2450,240,8.9219,GLOBAL_BEST,0,101,0,37,0,11,1,0,2400000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,12,1,0.000000,2315,2450,2315,135,5.5102,GLOBAL_BEST,0,101,0,38,0,12,1,0,1350000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,13,1,0.000000,2285,2315,2285,30,1.2959,GLOBAL_BEST,0,101,0,43,0,13,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,14,51,0.000000,1260,1320,1260,60,4.5455,LOCAL_BEST,1,101,0,20,11,14,1,50,600000.0000,1200.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,17,1,0.000000,2210,2285,2210,75,3.2823,GLOBAL_BEST,0,101,0,48,0,15,3,-50,250000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,20,1,0.000000,2195,2210,2195,15,0.6787,GLOBAL_BEST,0,101,0,51,0,16,3,0,50000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,22,98,0.000000,850,865,850,15,1.7341,GLOBAL_BEST,1,101,0,24,17,17,2,97,75000.0000,154.6392,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,24,51,0.000000,1220,1260,1220,40,3.1746,LOCAL_BEST,1,101,0,35,17,18,2,-47,200000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,26,138,0.000000,595,610,595,15,2.4590,GLOBAL_BEST,2,101,0,31,24,19,2,87,75000.0000,172.4138,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,26,209,0.000000,425,440,425,15,3.4091,GLOBAL_BEST,2,101,0,34,24,20,0,71,0.0000,211.2676,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,30,98,0.000000,805,850,805,45,5.2941,GLOBAL_BEST,1,101,0,42,23,21,4,-111,112500.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,41,138,0.000000,580,595,580,15,2.5210,GLOBAL_BEST,2,101,0,65,36,22,11,40,13636.3636,375.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,57,98,0.000000,790,805,790,15,1.8634,GLOBAL_BEST,1,101,0,82,38,23,16,-40,9375.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,59,51,0.000000,1190,1220,1190,30,2.4590,LOCAL_BEST,1,101,0,96,35,24,2,-47,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,61,51,0.000000,1100,1190,1100,90,7.5630,GLOBAL_BEST,1,101,0,99,35,25,2,0,450000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,91,1,0.000000,2155,2195,2155,40,1.8223,GLOBAL_BEST,0,101,0,204,0,26,30,-50,13333.3333,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,93,1,0.000000,2140,2155,2140,15,0.6961,GLOBAL_BEST,0,101,0,207,0,27,2,0,75000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,170,138,0.000000,570,580,570,10,1.7241,GLOBAL_BEST,2,101,0,278,145,28,77,137,1298.7013,72.9927,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,7,8,174,307,0.000000,235,250,235,15,6.0000,GLOBAL_BEST,3,101,0,240,166,29,4,169,37500.0000,88.7574,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,177,98,0.000000,760,790,760,30,3.7975,GLOBAL_BEST,1,101,0,247,118,30,3,-209,100000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,178,138,0.000000,540,570,540,30,5.2632,GLOBAL_BEST,2,101,0,287,150,31,1,40,300000.0000,750.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,185,1,0.000000,2095,2140,2095,45,2.1028,GLOBAL_BEST,0,101,0,376,0,32,7,-137,64285.7143,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,195,52,0.000000,1055,1100,1055,45,4.0909,GLOBAL_BEST,1,101,0,306,108,33,10,51,45000.0000,882.3529,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,246,1,0.000000,2060,2095,2060,35,1.6706,GLOBAL_BEST,0,101,0,488,0,34,51,-51,6862.7451,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,248,1,0.000000,1970,2060,1970,90,4.3689,GLOBAL_BEST,0,101,0,494,0,35,2,0,450000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,249,1,0.000000,1910,1970,1910,60,3.0457,GLOBAL_BEST,0,101,0,494,0,36,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,253,52,0.000000,1040,1055,1040,15,1.4218,GLOBAL_BEST,1,101,0,393,144,37,4,51,37500.0000,294.1176,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,254,1,0.000000,1880,1910,1880,30,1.5707,GLOBAL_BEST,0,101,0,501,0,38,1,-51,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,388,210,0.000000,380,425,380,45,10.5882,GLOBAL_BEST,2,101,0,575,348,39,134,209,3358.2090,215.3110,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,397,1,0.000000,1805,1880,1805,75,3.9894,GLOBAL_BEST,0,101,0,724,0,40,9,-209,83333.3333,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,423,139,0.000000,520,540,520,20,3.7037,GLOBAL_BEST,2,101,0,633,356,41,26,138,7692.3077,144.9275,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,590,2,0.000000,1710,1805,1710,95,5.2632,GLOBAL_BEST,0,101,0,1077,0,42,167,-137,5688.6228,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,595,139,0.000000,460,520,460,60,11.5385,GLOBAL_BEST,2,101,0,906,495,43,5,137,120000.0000,437.9562,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,708,99,0.000000,745,760,745,15,1.9737,GLOBAL_BEST,1,101,0,1078,495,44,113,-40,1327.4336,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,6,8,934,247,0.000000,320,335,320,15,4.4776,GLOBAL_BEST,3,101,0,1479,877,45,226,148,663.7168,101.3514,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,6,8,964,247,0.000000,305,320,305,15,4.6875,GLOBAL_BEST,3,101,0,1512,905,46,30,0,5000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,1003,100,0.000000,725,745,725,20,2.6846,GLOBAL_BEST,1,101,0,1543,694,47,39,-147,5128.2051,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,1063,100,0.000000,715,725,715,10,1.3793,GLOBAL_BEST,1,101,0,1634,737,48,60,0,1666.6667,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,1202,211,0.000000,365,380,365,15,3.9474,GLOBAL_BEST,2,101,0,1796,1020,49,139,111,1079.1367,135.1351,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,1203,211,0.000000,350,365,350,15,4.1096,GLOBAL_BEST,2,101,0,1798,1020,50,1,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,1209,53,0.000000,955,1040,955,85,8.1731,GLOBAL_BEST,1,101,0,1879,652,51,6,-158,141666.6667,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,1221,3,0.000000,1675,1710,1675,35,2.0468,GLOBAL_BEST,0,101,0,2236,0,52,12,-50,29166.6667,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,1222,3,0.000000,1615,1675,1615,60,3.5821,GLOBAL_BEST,0,101,0,2237,0,53,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,6,8,1756,248,0.000000,290,305,290,15,4.9180,GLOBAL_BEST,3,101,0,2568,1631,54,534,245,280.8989,61.2245,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,3313,103,0.000000,695,715,695,20,2.7972,GLOBAL_BEST,1,101,0,5233,2309,55,1557,-145,128.4522,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,6,8,4069,251,0.000000,280,290,280,10,3.4483,GLOBAL_BEST,3,101,0,5845,3719,56,756,148,132.2751,67.5676,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,5267,9,0.000000,1610,1615,1610,5,0.3096,GLOBAL_BEST,0,101,0,9489,0,57,1198,-242,41.7362,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,5268,9,0.000000,1535,1610,1535,75,4.6584,GLOBAL_BEST,0,101,0,9489,0,58,1,0,750000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,7148,12,0.000000,1495,1535,1495,40,2.6059,GLOBAL_BEST,0,101,0,12745,0,59,1880,3,212.7660,13333.3333,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,7149,12,0.000000,1480,1495,1480,15,1.0033,GLOBAL_BEST,0,101,0,12745,0,60,1,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,7887,110,0.000000,675,695,675,20,2.8777,GLOBAL_BEST,1,101,0,12197,5445,61,738,98,271.0027,204.0816,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,12567,20,0.000000,1425,1480,1425,55,3.7162,GLOBAL_BEST,0,101,0,22122,0,62,4680,-90,117.5214,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,6,8,15311,266,0.000000,275,280,275,5,1.7857,GLOBAL_BEST,3,101,0,20558,14140,63,2744,246,18.2216,20.3252,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,16224,161,0.000000,455,460,455,5,1.0870,GLOBAL_BEST,2,101,0,23761,13396,64,913,-105,54.7645,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,16593,26,0.000000,1410,1425,1410,15,1.0526,GLOBAL_BEST,0,101,0,28881,271,65,369,-135,406.5041,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,16599,26,0.000000,1380,1410,1380,30,2.1277,GLOBAL_BEST,0,101,0,28889,271,66,6,0,50000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,6,8,20053,273,0.000000,265,275,265,10,3.6364,GLOBAL_BEST,3,101,0,26966,18522,67,3454,247,28.9519,40.4858,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,20546,167,0.000000,445,455,445,10,2.1978,GLOBAL_BEST,2,101,0,30154,16992,68,493,-106,202.8398,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,22989,87,0.000000,945,955,945,10,1.0471,GLOBAL_BEST,1,101,0,36548,12704,69,2443,-80,40.9333,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,6,8,23137,277,0.000000,260,265,260,5,1.8868,GLOBAL_BEST,3,101,0,30852,21373,70,148,190,337.8378,26.3158,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,23815,38,0.000000,1325,1380,1325,55,3.9855,GLOBAL_BEST,0,101,0,41412,1280,71,678,-239,811.2094,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,26204,246,0.000000,335,350,335,15,4.2857,GLOBAL_BEST,2,101,0,37222,23008,72,2389,208,62.7878,72.1154,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,26890,138,0.000000,610,675,610,65,9.6296,GLOBAL_BEST,1,101,0,40944,18940,73,686,-108,947.5219,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,29174,250,0.000000,320,335,320,15,4.4776,LOCAL_BEST,2,101,0,41410,25620,74,2284,112,65.6743,133.9286,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,5,8,29176,250,0.000000,305,320,305,15,4.6875,LOCAL_BEST,2,101,0,41412,25620,75,2,0,75000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,30494,98,0.000000,925,945,925,20,2.1164,GLOBAL_BEST,1,101,0,48204,16935,76,1318,-152,151.7451,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,30495,98,0.000000,865,925,865,60,6.4865,GLOBAL_BEST,1,101,0,48204,16935,77,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,30669,98,0.000000,835,865,835,30,3.4682,LOCAL_BEST,1,101,0,48485,17016,78,174,0,1724.1379,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,32334,51,0.000000,1320,1325,1320,5,0.3774,GLOBAL_BEST,0,101,0,56267,2766,79,1665,-47,30.0300,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,32339,51,0.000000,1290,1320,1290,30,2.2727,GLOBAL_BEST,0,101,0,56272,2766,80,5,0,60000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,32343,51,0.000000,1170,1290,1170,120,9.3023,GLOBAL_BEST,0,101,0,56282,2766,81,4,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,2,8,35176,105,0.000000,800,835,800,35,4.1916,LOCAL_BEST,1,101,0,55523,19637,82,2833,54,123.5439,648.1481,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,35643,151,0.000000,585,610,585,25,4.0984,LOCAL_BEST,1,101,0,54262,25093,83,467,46,535.3319,543.4783,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,6,8,45290,307,0.000000,250,260,250,10,3.8462,GLOBAL_BEST,3,101,0,60833,41738,84,9647,156,10.3659,64.1026,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,50189,209,0.000000,440,445,440,5,1.1236,GLOBAL_BEST,2,101,0,74404,41647,85,4899,-98,10.2062,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,3,8,55740,181,0.000000,575,585,575,10,1.7094,LOCAL_BEST,1,101,0,84230,39484,86,5551,-28,18.0148,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,56441,218,0.000000,435,440,435,5,1.1364,LOCAL_BEST,2,101,0,83703,46880,87,701,37,71.3267,135.1351,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,58496,221,0.000000,425,435,425,10,2.2989,LOCAL_BEST,2,101,0,86757,48609,88,2055,3,48.6618,3333.3333,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,59713,94,0.000000,1155,1170,1155,15,1.2821,LOCAL_BEST,0,101,0,102189,8945,89,1217,-127,123.2539,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,59714,94,0.000000,1125,1155,1125,30,2.5974,LOCAL_BEST,0,101,0,102196,8945,90,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,4,8,64653,229,0.000000,405,425,405,20,4.7059,LOCAL_BEST,2,101,0,95679,53809,91,4939,135,40.4940,148.1481,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:05:22+01:00,2,0,8,74722,119,0.000000,1095,1125,1095,30,2.6667,LOCAL_BEST,0,101,0,126789,13402,92,10069,-110,29.7944,0.0000,0,0,0,0,0,0
