run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,worker_id,parent_worker_id,week,worker_seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty,improvement_per_10k,branches_per_10k,accepted_worse_pct,hard_reject_pct,first_plateau_candidate,last_improvement_candidate,local_best_improvements,accepted_worse,hard_rejects
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,20,18,1,202,10,0,747,500000,100.000000,0.000100,13.455009,72594,4,0,0,440,440,1955,30.3000,0.0000,1.74,60.08,172594,72594,44796,8709,752481
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,22,20,1,202,11,0,739,500000,100.000000,0.000100,15.445430,67601,4,0,0,415,415,1860,28.9000,0.0000,1.74,59.29,167601,67601,40103,8718,728110
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,23,21,1,202,11,0,735,500000,100.000000,0.000100,11.925923,76960,4,0,0,425,410,1850,28.8000,0.0000,1.77,60.12,176960,76960,37663,8835,753775
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,24,22,1,202,12,0,742,500000,100.000000,0.000100,5.119977,107562,3,0,0,435,435,1820,27.7000,0.0000,1.80,59.89,207562,107562,43699,8975,746607
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,25,23,1,202,12,0,756,500000,100.000000,0.000100,18.851938,60388,4,0,0,505,425,1800,27.5000,0.0000,1.70,59.99,160388,60388,51582,8503,749814
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,26,24,1,202,13,0,745,500000,100.000000,0.000100,14.569881,69713,4,0,0,470,455,1740,25.7000,0.0000,1.76,59.64,169713,69713,36581,8814,738913
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,27,25,1,202,13,0,746,500000,100.000000,0.000100,9.874884,83790,4,0,0,440,440,1690,25.0000,0.0000,1.80,59.61,183790,83790,42809,8979,738070
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,29,27,1,202,14,0,740,500000,100.000000,0.000100,9.148544,86555,4,0,0,460,460,1585,22.5000,0.0000,1.75,60.12,186555,86555,37352,8766,753640
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,30,28,1,202,15,0,748,500000,100.000000,0.000100,14.325177,70326,4,0,0,415,415,1555,22.8000,0.0000,1.82,60.79,170326,70326,41364,9122,775281
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,31,29,1,202,15,0,744,500000,100.000000,0.000100,11.044753,79738,4,0,0,525,500,1525,20.5000,0.0000,1.80,59.94,179738,79738,43476,8981,748006
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,28,26,1,202,14,0,764,500000,100.000000,0.000100,15.867628,66625,4,0,0,495,480,1605,22.5000,0.0000,1.76,60.92,166625,66625,39874,8820,779580
